Modification ID,Product ID,Creation Time,Creator ID,Last Modified Time,Last Modified By ID
1960,PID1959,2022/9/24 22:20,80,2021/3/12 2:46,82
1961,PID1960,2023/7/15 0:54,88,2020/2/14 19:57,54
1962,PID1961,2020/8/5 23:00,65,2023/7/27 6:53,11
1963,PID1962,2022/5/16 7:48,46,2023/3/29 7:19,56
1964,PID1963,2021/7/17 11:34,14,2020/5/3 4:29,27
1965,PID1964,2022/10/30 16:55,6,2022/6/29 2:29,74
1966,PID1965,2021/3/26 16:56,62,2022/1/19 3:24,22
1967,PID1966,2020/3/17 2:46,75,2022/6/9 0:03,16
1968,PID1967,2022/6/3 5:31,11,2023/11/15 19:58,71
1969,PID1968,2023/12/28 7:25,55,2023/6/13 3:08,95
1970,PID1969,2021/10/3 15:24,98,2023/1/10 3:36,53
1971,PID1970,2023/12/10 19:32,22,2021/3/8 19:33,68
1972,PID1971,2021/5/11 11:19,25,2021/4/20 6:00,46
1973,PID1972,2021/8/2 16:58,36,2021/12/29 0:19,15
1974,PID1973,2020/9/28 5:26,53,2021/11/1 14:58,94
1975,PID1974,2023/4/24 4:21,32,2023/10/22 3:17,20
1976,PID1975,2022/2/28 14:07,83,2023/4/21 20:45,100
1977,PID1976,2022/5/26 14:23,14,2022/4/9 16:24,83
1978,PID1977,2022/5/15 0:50,90,2021/6/17 18:12,98
1979,PID1978,2022/10/20 14:34,14,2022/2/26 14:37,65
1980,PID1979,2021/3/15 14:38,19,2023/1/21 12:19,46
1981,PID1980,2022/8/24 22:25,80,2021/5/29 17:38,26
1982,PID1981,2022/4/17 16:21,7,2021/12/24 8:02,4
1983,PID1982,2021/3/15 19:41,45,2020/12/9 22:13,42
1984,PID1983,2023/4/28 6:21,69,2023/5/28 3:00,24
1985,PID1984,2020/6/24 17:43,82,2023/12/9 11:26,77
1986,PID1985,2023/12/23 5:03,40,2021/4/7 15:42,5
1987,PID1986,2023/12/14 2:05,58,2021/9/27 17:01,2
1988,PID1987,2022/4/16 21:16,77,2021/10/14 0:30,42
1989,PID1988,2021/1/13 11:20,91,2021/5/16 12:51,27
1990,PID1989,2023/6/8 20:14,22,2023/2/3 13:55,100
1991,PID1990,2020/5/16 1:33,85,2020/3/9 14:08,67
1992,PID1991,2021/4/5 6:35,97,2021/8/6 16:23,68
1993,PID1992,2021/8/17 21:16,48,2022/3/18 10:03,46
1994,PID1993,2020/2/25 3:50,15,2022/8/8 4:22,84
1995,PID1994,2021/6/7 8:57,47,2020/11/15 12:44,95
1996,PID1995,2022/4/1 9:21,73,2023/5/27 20:23,53
1997,PID1996,2022/3/2 2:48,53,2023/5/21 11:01,14
1998,PID1997,2023/12/14 20:20,71,2021/8/17 2:51,12
1999,PID1998,2020/2/4 21:56,40,2020/9/1 21:39,8
2000,PID1999,2023/6/13 18:36,1,2020/12/2 2:53,95
2001,PID2000,2022/8/22 18:46,85,2023/11/20 11:59,40
2002,PID2001,2023/5/6 10:57,38,2021/9/3 23:32,90
2003,PID2002,2021/2/21 23:54,91,2022/7/14 17:33,28
2004,PID2003,2021/12/24 13:46,43,2022/8/18 16:02,71
2005,PID2004,2022/2/25 11:32,75,2020/11/8 9:32,73
2006,PID2005,2020/8/22 10:31,89,2020/12/28 8:00,68
2007,PID2006,2022/6/6 23:30,8,2023/5/12 13:30,8
2008,PID2007,2021/11/2 20:44,39,2021/3/29 17:56,35
2009,PID2008,2023/2/12 2:38,2,2021/3/7 5:20,24
2010,PID2009,2022/7/12 4:04,47,2022/6/7 6:14,88
2011,PID2010,2023/8/7 15:47,66,2023/7/22 3:55,75
2012,PID2011,2023/6/20 4:46,62,2021/10/31 22:48,42
2013,PID2012,2023/5/5 13:05,91,2023/7/24 12:41,66
2014,PID2013,2021/10/29 15:01,14,2022/3/22 9:55,47
2015,PID2014,2022/9/18 12:50,66,2021/9/28 7:52,37
2016,PID2015,2022/12/31 6:00,30,2020/10/9 12:13,29
2017,PID2016,2021/6/27 16:21,72,2021/9/4 6:03,25
2018,PID2017,2021/8/15 23:40,11,2022/3/20 7:40,31
2019,PID2018,2021/10/14 3:37,3,2023/4/23 11:45,30
2020,PID2019,2020/8/1 2:48,67,2023/7/31 19:09,17
2021,PID2020,2020/12/12 19:13,66,2022/5/7 9:24,8
2022,PID2021,2023/12/19 18:16,3,2023/10/8 14:39,82
2023,PID2022,2021/4/2 13:23,37,2022/1/22 11:18,46
2024,PID2023,2021/10/27 3:22,40,2023/6/4 16:51,9
2025,PID2024,2022/3/28 20:55,56,2023/2/12 7:19,64
2026,PID2025,2021/9/11 13:03,95,2020/3/28 22:45,27
2027,PID2026,2021/11/1 11:30,13,2020/1/13 4:42,2
2028,PID2027,2022/4/3 2:14,6,2020/4/6 2:12,35
2029,PID2028,2023/9/22 10:31,9,2023/1/4 2:02,78
2030,PID2029,2021/4/14 10:15,56,2021/11/8 7:36,60
2031,PID2030,2023/2/19 4:00,68,2022/5/13 6:22,61
2032,PID2031,2023/1/24 23:33,55,2023/12/10 11:57,71
2033,PID2032,2021/7/14 15:02,14,2021/10/31 17:03,3
2034,PID2033,2021/12/21 5:39,99,2022/5/2 17:19,74
2035,PID2034,2023/8/22 10:12,27,2023/10/6 14:35,46
2036,PID2035,2020/1/4 12:29,57,2023/7/17 2:39,88
2037,PID2036,2022/12/29 7:35,29,2023/8/29 1:26,23
2038,PID2037,2022/2/18 23:10,57,2020/7/8 15:35,7
2039,PID2038,2021/12/19 17:57,91,2020/4/28 5:00,9
2040,PID2039,2022/4/24 2:50,58,2020/12/17 10:26,9
2041,PID2040,2023/12/16 13:58,66,2023/8/22 2:26,67
2042,PID2041,2020/2/1 10:07,2,2020/10/1 22:06,42
2043,PID2042,2023/4/5 9:56,85,2020/10/3 16:03,63
2044,PID2043,2022/1/1 4:03,10,2020/7/19 5:49,44
2045,PID2044,2023/8/16 22:49,69,2023/1/26 3:08,86
2046,PID2045,2023/1/14 21:59,1,2021/1/15 7:41,98
2047,PID2046,2020/9/8 17:32,16,2020/10/31 15:59,77
2048,PID2047,2021/2/28 19:06,25,2021/3/16 12:39,2
2049,PID2048,2023/3/20 22:47,79,2020/6/29 20:33,19
2050,PID2049,2020/6/12 15:23,81,2021/8/10 18:59,58
2051,PID2050,2020/12/28 7:45,48,2021/6/1 10:35,13
2052,PID2051,2020/8/24 19:51,31,2021/6/8 6:15,65
2053,PID2052,2020/11/14 15:22,88,2023/3/22 19:10,74
2054,PID2053,2021/6/27 16:38,39,2023/11/20 9:45,84
2055,PID2054,2022/5/21 8:54,89,2020/7/21 2:36,28
2056,PID2055,2023/1/7 20:38,35,2021/2/15 12:03,99
2057,PID2056,2020/7/26 15:19,41,2020/3/15 13:09,27
2058,PID2057,2022/7/8 22:56,20,2022/7/18 11:37,70
2059,PID2058,2022/4/21 19:22,66,2020/7/2 11:16,88
2060,PID2059,2023/6/21 7:58,29,2020/2/27 12:34,79
2061,PID2060,2021/4/29 13:45,13,2023/5/16 18:18,24
2062,PID2061,2020/7/23 8:52,38,2023/6/20 1:49,27
2063,PID2062,2020/6/28 22:17,66,2023/9/24 12:15,95
2064,PID2063,2023/1/10 3:38,23,2023/1/11 4:34,11
2065,PID2064,2020/12/29 0:22,65,2022/5/11 16:26,91
2066,PID2065,2021/12/11 0:36,47,2023/7/25 11:47,40
2067,PID2066,2020/6/1 0:36,40,2020/9/23 13:19,99
2068,PID2067,2023/2/12 12:59,83,2023/5/8 8:48,90
2069,PID2068,2020/7/18 4:29,69,2020/8/20 14:36,24
2070,PID2069,2022/4/25 3:27,73,2022/6/5 5:20,32
2071,PID2070,2022/8/17 16:22,8,2023/10/21 9:47,86
2072,PID2071,2022/5/14 2:13,81,2020/7/2 22:12,89
2073,PID2072,2022/1/26 19:59,1,2020/10/9 9:03,88
2074,PID2073,2020/3/8 16:00,16,2020/7/6 7:40,85
2075,PID2074,2023/4/17 11:42,1,2023/5/29 16:54,98
2076,PID2075,2020/9/19 3:08,42,2021/4/22 6:44,46
2077,PID2076,2022/11/11 4:18,56,2022/1/12 9:52,13
2078,PID2077,2023/8/17 2:06,53,2021/3/11 12:41,8
2079,PID2078,2021/9/18 19:45,31,2021/5/10 2:43,57
2080,PID2079,2020/4/24 2:57,4,2021/1/24 12:29,14
2081,PID2080,2022/1/13 19:08,83,2022/12/25 20:53,76
2082,PID2081,2021/3/14 12:59,62,2023/9/18 22:53,79
2083,PID2082,2023/2/7 22:37,52,2022/7/13 0:28,66
2084,PID2083,2020/4/24 1:43,22,2020/9/24 23:23,16
2085,PID2084,2022/7/30 9:19,100,2023/7/3 23:47,63
2086,PID2085,2021/3/1 21:04,23,2022/12/28 8:16,32
2087,PID2086,2020/6/28 4:08,100,2021/12/23 13:08,69
2088,PID2087,2020/6/3 20:14,72,2021/7/6 10:07,97
2089,PID2088,2020/7/16 0:44,43,2022/12/11 8:19,72
2090,PID2089,2023/12/5 4:35,2,2021/12/31 17:30,92
2091,PID2090,2021/7/27 5:34,95,2021/10/31 1:16,100
2092,PID2091,2020/6/11 0:58,100,2022/9/1 7:24,52
2093,PID2092,2020/3/21 10:02,35,2021/7/24 1:14,52
2094,PID2093,2020/6/1 0:41,84,2022/8/13 15:10,61
2095,PID2094,2022/3/14 22:03,83,2021/3/10 21:09,52
2096,PID2095,2022/2/10 15:00,16,2021/11/19 10:58,62
2097,PID2096,2022/8/25 0:03,93,2022/3/18 16:23,28
2098,PID2097,2022/10/2 14:07,51,2020/5/23 2:39,54
2099,PID2098,2020/12/11 16:02,91,2022/7/6 19:16,76
2100,PID2099,2023/8/4 6:02,16,2022/10/18 6:43,45
2101,PID2100,2020/2/23 3:45,41,2022/5/9 0:07,82
2102,PID2101,2020/11/22 7:11,21,2022/2/21 7:21,95
2103,PID2102,2022/5/28 18:21,93,2021/4/7 12:35,98
2104,PID2103,2021/12/13 6:10,5,2021/8/5 9:49,49
2105,PID2104,2022/4/10 11:13,60,2022/6/22 13:24,10
2106,PID2105,2022/8/31 19:10,41,2022/5/10 8:45,83
2107,PID2106,2023/5/24 6:03,95,2021/9/27 21:49,100
2108,PID2107,2020/9/8 18:24,65,2022/1/4 21:29,49
2109,PID2108,2021/8/2 21:17,50,2023/2/25 6:23,94
2110,PID2109,2023/7/10 2:01,65,2020/2/22 9:13,84
2111,PID2110,2023/10/11 3:08,86,2023/4/18 5:55,15
2112,PID2111,2021/12/27 15:08,94,2021/10/23 1:27,62
2113,PID2112,2023/9/6 1:15,62,2020/3/4 13:24,57
2114,PID2113,2021/10/24 17:30,43,2021/3/20 17:05,88
2115,PID2114,2022/10/11 14:15,63,2023/11/15 1:15,79
2116,PID2115,2021/10/9 11:24,78,2020/9/12 23:11,37
2117,PID2116,2020/7/16 1:04,87,2021/2/14 0:51,43
2118,PID2117,2020/8/10 6:45,41,2021/2/15 19:36,8
2119,PID2118,2022/6/18 4:35,68,2022/12/25 14:10,50
2120,PID2119,2022/4/29 12:25,95,2022/12/6 2:43,51
2121,PID2120,2020/6/28 23:43,47,2022/2/1 4:10,38
2122,PID2121,2020/10/29 5:20,12,2022/4/25 16:43,3
2123,PID2122,2023/7/12 9:51,8,2023/12/28 22:36,31
2124,PID2123,2021/9/20 20:06,91,2022/12/29 23:50,65
2125,PID2124,2023/11/11 4:16,56,2021/10/14 22:41,76
2126,PID2125,2020/4/1 5:26,39,2022/10/15 2:29,62
2127,PID2126,2021/1/31 0:55,78,2022/9/24 4:38,63
2128,PID2127,2022/11/28 15:49,75,2021/12/14 11:34,7
2129,PID2128,2023/9/9 19:05,11,2023/1/15 22:22,48
2130,PID2129,2022/8/28 22:40,61,2021/8/4 22:08,70
2131,PID2130,2021/5/13 14:42,42,2022/11/10 22:44,93
2132,PID2131,2023/1/19 0:36,84,2023/2/10 23:46,68
2133,PID2132,2020/5/14 21:19,73,2021/7/7 6:50,94
2134,PID2133,2023/2/24 9:27,24,2022/6/28 0:14,12
2135,PID2134,2021/1/1 5:51,14,2021/11/10 18:11,23
2136,PID2135,2023/9/16 3:15,50,2020/4/4 14:27,44
2137,PID2136,2022/11/21 12:49,80,2020/12/4 9:04,66
2138,PID2137,2022/8/30 23:17,6,2022/1/28 14:47,24
2139,PID2138,2021/4/15 23:29,66,2020/2/19 7:08,48
2140,PID2139,2022/8/20 17:56,28,2021/10/20 17:11,74
2141,PID2140,2023/5/24 9:03,55,2022/12/1 1:46,21
2142,PID2141,2023/6/19 6:22,16,2021/11/29 9:27,45
2143,PID2142,2020/8/25 4:53,41,2022/7/11 13:12,61
2144,PID2143,2021/7/22 11:34,77,2021/5/1 21:21,27
2145,PID2144,2021/11/4 15:28,80,2022/1/24 3:28,97
2146,PID2145,2020/12/30 11:31,21,2020/11/13 9:09,35
2147,PID2146,2020/1/4 10:42,53,2020/10/15 12:14,56
2148,PID2147,2020/9/25 22:46,14,2023/3/31 0:39,79
2149,PID2148,2022/10/8 19:35,38,2021/9/4 22:32,50
2150,PID2149,2022/12/14 11:49,94,2020/2/4 13:22,21
2151,PID2150,2020/5/7 21:37,73,2022/12/24 16:26,18
2152,PID2151,2023/6/15 2:31,1,2023/5/24 9:44,49
2153,PID2152,2020/6/29 12:04,23,2023/6/10 3:11,75
2154,PID2153,2022/3/3 6:31,24,2022/8/20 17:07,57
2155,PID2154,2022/9/22 16:10,67,2023/7/19 13:57,50
2156,PID2155,2023/5/17 19:31,61,2023/5/17 0:07,94
2157,PID2156,2021/12/1 19:35,17,2022/10/18 8:23,74
2158,PID2157,2022/11/5 7:44,35,2021/10/24 4:12,87
2159,PID2158,2023/12/5 21:18,94,2021/10/9 20:52,46
2160,PID2159,2020/3/12 4:22,92,2021/12/28 4:59,44
2161,PID2160,2023/7/12 0:36,34,2023/6/26 20:09,68
2162,PID2161,2020/9/3 1:12,72,2021/3/6 2:53,19
2163,PID2162,2021/5/16 12:03,90,2021/12/22 4:41,78
2164,PID2163,2021/11/3 12:05,58,2023/10/17 7:33,60
2165,PID2164,2021/6/26 15:07,10,2020/8/14 14:37,51
2166,PID2165,2020/5/7 0:35,86,2021/2/19 16:17,89
2167,PID2166,2023/12/13 4:25,42,2021/7/8 6:09,49
2168,PID2167,2020/8/9 22:17,25,2020/2/8 5:13,92
2169,PID2168,2020/12/21 9:57,55,2020/5/31 12:36,100
2170,PID2169,2023/10/26 19:25,24,2020/11/27 8:43,15
2171,PID2170,2020/7/30 15:11,78,2020/4/19 6:14,70
2172,PID2171,2023/6/26 19:14,81,2020/12/27 23:40,61
2173,PID2172,2022/2/14 4:29,27,2023/12/9 4:41,71
2174,PID2173,2021/1/21 4:49,91,2021/10/26 10:48,91
2175,PID2174,2021/3/28 10:04,65,2022/1/23 20:18,62
2176,PID2175,2021/1/15 19:17,49,2023/7/25 2:38,19
2177,PID2176,2023/4/25 17:46,91,2021/1/25 2:40,94
2178,PID2177,2021/7/24 12:02,61,2021/3/18 1:10,89
2179,PID2178,2020/10/13 1:22,60,2020/4/22 1:48,98
2180,PID2179,2022/11/9 11:40,85,2020/1/14 3:51,17
2181,PID2180,2020/4/9 8:16,62,2020/12/31 3:29,33
2182,PID2181,2022/4/17 2:22,70,2022/2/8 9:38,78
2183,PID2182,2023/5/6 11:34,70,2021/7/6 18:10,78
2184,PID2183,2021/3/3 20:38,87,2020/9/9 14:39,15
2185,PID2184,2022/11/30 16:49,82,2021/4/22 21:56,64
2186,PID2185,2023/9/19 9:39,38,2023/2/17 0:59,92
2187,PID2186,2023/6/28 1:16,21,2020/6/27 5:20,26
2188,PID2187,2020/4/4 9:46,64,2022/3/9 12:55,23
2189,PID2188,2022/6/2 5:02,82,2020/4/21 7:50,51
2190,PID2189,2020/2/26 22:40,85,2022/12/6 7:57,50
2191,PID2190,2020/12/16 23:04,81,2020/8/17 14:24,75
2192,PID2191,2020/1/19 15:21,15,2023/3/26 9:33,46
2193,PID2192,2022/2/23 11:16,94,2023/12/24 6:16,75
2194,PID2193,2021/6/7 15:11,1,2021/11/17 22:32,51
2195,PID2194,2022/5/4 1:51,38,2022/12/31 19:22,38
2196,PID2195,2021/1/5 0:19,22,2022/1/29 15:33,58
2197,PID2196,2022/6/17 11:46,37,2022/6/7 23:21,2
2198,PID2197,2022/3/31 1:53,6,2023/11/1 15:29,80
2199,PID2198,2023/7/9 15:41,6,2021/1/21 7:16,75
2200,PID2199,2022/5/18 6:53,26,2022/8/12 3:05,91
2201,PID2200,2021/6/3 15:24,23,2023/5/23 19:34,71
2202,PID2201,2021/12/15 11:31,62,2022/11/1 2:43,3
2203,PID2202,2021/4/3 7:59,16,2022/3/6 19:22,22
2204,PID2203,2022/8/14 10:31,44,2021/1/26 8:41,34
2205,PID2204,2021/7/23 0:07,31,2023/10/6 2:36,69
2206,PID2205,2023/4/19 3:52,27,2021/8/9 21:49,51
2207,PID2206,2023/8/24 16:17,53,2021/9/28 10:21,88
2208,PID2207,2023/7/27 7:03,9,2021/5/12 6:00,54
2209,PID2208,2023/1/6 17:34,18,2022/12/22 23:17,85
2210,PID2209,2023/3/19 15:35,75,2020/3/17 3:12,56
2211,PID2210,2022/6/12 12:01,11,2020/7/28 20:26,48
2212,PID2211,2020/1/18 20:14,20,2023/7/7 19:40,59
2213,PID2212,2021/9/8 12:12,91,2021/2/12 4:42,82
2214,PID2213,2021/2/5 14:23,14,2020/9/16 16:23,17
2215,PID2214,2022/5/14 11:18,85,2023/2/19 5:38,73
2216,PID2215,2021/3/24 14:14,59,2020/8/9 15:07,5
2217,PID2216,2022/10/19 20:18,77,2020/7/1 18:40,24
2218,PID2217,2022/5/24 4:22,35,2020/4/29 5:24,33
2219,PID2218,2023/11/24 12:37,47,2020/12/15 12:35,10
2220,PID2219,2020/7/5 19:38,60,2021/10/24 3:09,66
2221,PID2220,2023/8/15 8:00,29,2023/5/9 16:18,22
2222,PID2221,2022/2/27 11:16,61,2023/6/12 17:57,89
2223,PID2222,2023/12/30 22:22,96,2022/2/23 23:56,23
2224,PID2223,2021/10/11 9:48,55,2022/8/16 19:41,32
2225,PID2224,2020/4/13 9:35,69,2020/5/19 19:44,34
2226,PID2225,2021/10/31 20:14,81,2022/6/5 19:34,1
2227,PID2226,2021/3/3 6:43,43,2023/3/30 22:00,69
2228,PID2227,2022/3/13 10:24,35,2023/11/4 12:33,58
2229,PID2228,2021/7/5 19:56,92,2021/4/4 1:25,81
2230,PID2229,2021/6/25 21:47,88,2021/7/12 11:28,62
2231,PID2230,2022/10/31 2:52,88,2023/11/20 3:21,2
2232,PID2231,2020/7/1 13:32,68,2020/3/22 18:37,15
2233,PID2232,2020/3/22 7:08,20,2021/7/27 19:26,88
2234,PID2233,2022/5/20 5:18,50,2021/9/11 18:10,47
2235,PID2234,2021/8/2 14:15,75,2020/4/16 0:56,19
2236,PID2235,2021/2/27 11:46,91,2021/11/17 11:50,94
2237,PID2236,2020/4/19 9:50,50,2020/8/28 11:29,1
2238,PID2237,2020/3/11 23:44,58,2020/9/8 11:08,49
2239,PID2238,2020/6/16 18:56,22,2023/3/18 16:23,96
2240,PID2239,2023/2/16 10:26,56,2023/12/5 23:40,32
2241,PID2240,2022/3/20 3:18,23,2022/12/25 13:28,91
2242,PID2241,2022/3/26 7:49,15,2021/7/3 2:42,62
2243,PID2242,2023/12/29 13:07,19,2023/10/12 21:10,88
2244,PID2243,2023/10/4 22:38,89,2021/1/27 1:53,88
2245,PID2244,2023/6/3 23:08,35,2021/4/17 20:22,92
2246,PID2245,2021/1/8 11:56,30,2021/11/14 6:24,81
2247,PID2246,2021/9/21 12:41,40,2021/11/19 10:39,16
2248,PID2247,2022/7/22 9:20,6,2021/1/31 0:33,54
2249,PID2248,2021/2/22 7:44,97,2023/12/1 1:17,16
2250,PID2249,2021/2/23 4:00,4,2023/10/18 22:40,41
2251,PID2250,2023/10/5 12:08,85,2022/12/22 16:40,59
2252,PID2251,2020/12/26 2:43,30,2021/3/26 8:34,41
2253,PID2252,2021/2/27 5:49,17,2023/1/23 18:20,56
2254,PID2253,2023/5/13 16:37,15,2022/12/24 23:40,94
2255,PID2254,2020/12/5 13:08,4,2023/11/5 11:27,72
2256,PID2255,2020/6/25 18:51,11,2022/7/8 0:07,84
2257,PID2256,2020/2/13 23:55,60,2020/7/5 19:27,79
2258,PID2257,2023/1/21 8:30,86,2021/4/26 1:57,75
2259,PID2258,2022/10/5 20:16,74,2022/9/28 10:57,53
2260,PID2259,2022/3/7 8:18,33,2021/8/25 0:42,8
2261,PID2260,2022/4/25 6:06,71,2022/6/16 21:37,84
2262,PID2261,2022/6/5 23:20,27,2020/2/29 2:00,69
2263,PID2262,2020/11/22 2:33,100,2020/10/15 6:06,92
2264,PID2263,2023/2/9 5:09,40,2020/1/30 17:23,66
2265,PID2264,2023/9/29 18:58,55,2022/11/27 14:52,45
2266,PID2265,2021/9/16 18:17,52,2023/4/30 22:49,29
2267,PID2266,2020/9/9 20:23,96,2022/6/23 12:35,9
2268,PID2267,2020/6/1 8:44,80,2022/8/30 15:54,89
2269,PID2268,2022/7/13 0:35,88,2023/7/28 22:53,65
2270,PID2269,2022/4/19 16:16,75,2020/2/7 9:05,79
2271,PID2270,2020/8/9 23:09,90,2021/10/30 16:43,58
2272,PID2271,2022/5/9 2:50,97,2021/10/21 0:59,5
2273,PID2272,2020/11/10 15:10,99,2020/8/16 19:55,47
2274,PID2273,2022/8/28 6:27,82,2023/2/2 19:48,63
2275,PID2274,2022/4/24 17:13,47,2023/2/19 23:16,69
2276,PID2275,2023/10/4 22:19,84,2022/12/23 2:07,10
2277,PID2276,2023/3/6 11:08,90,2022/5/6 17:08,91
2278,PID2277,2022/2/19 12:26,57,2023/1/25 12:30,11
2279,PID2278,2020/8/19 20:25,46,2023/7/12 10:37,71
2280,PID2279,2021/5/6 5:24,22,2021/5/4 6:34,43
2281,PID2280,2021/1/12 15:53,68,2022/6/7 6:05,43
2282,PID2281,2022/3/23 7:24,76,2021/7/15 8:30,89
2283,PID2282,2021/3/19 4:44,97,2023/1/17 18:23,15
2284,PID2283,2020/7/20 7:33,3,2022/4/24 0:21,48
2285,PID2284,2020/12/13 18:25,76,2021/11/30 15:25,56
2286,PID2285,2020/5/6 13:45,43,2021/12/5 11:06,77
2287,PID2286,2021/10/5 2:56,73,2022/12/11 11:30,92
2288,PID2287,2020/4/3 1:03,71,2023/8/7 12:10,48
2289,PID2288,2021/6/15 13:35,100,2023/1/30 23:29,67
2290,PID2289,2023/12/18 11:22,2,2020/7/17 3:08,74
2291,PID2290,2023/11/20 11:18,90,2022/5/3 23:17,99
2292,PID2291,2021/6/1 11:03,61,2022/9/30 3:41,91
2293,PID2292,2020/9/26 1:56,30,2023/8/28 0:33,71
2294,PID2293,2022/7/19 9:40,70,2022/12/12 8:53,6
2295,PID2294,2021/2/18 8:16,85,2020/5/2 7:33,53
2296,PID2295,2022/8/22 20:37,23,2021/12/31 9:42,29
2297,PID2296,2023/2/6 12:02,33,2021/7/23 13:04,88
2298,PID2297,2022/8/3 18:12,64,2020/2/17 21:29,21
2299,PID2298,2023/11/19 9:20,11,2020/5/26 15:34,24
2300,PID2299,2020/7/1 14:45,5,2023/11/1 22:19,44
2301,PID2300,2022/1/30 1:45,43,2022/12/5 22:05,2
2302,PID2301,2021/9/19 3:02,45,2021/1/13 1:41,60
2303,PID2302,2021/4/9 6:10,59,2021/4/16 17:15,81
2304,PID2303,2021/4/4 15:41,66,2023/2/9 3:26,7
2305,PID2304,2021/5/29 9:54,85,2023/9/4 1:51,51
2306,PID2305,2023/7/31 15:00,97,2023/1/29 22:52,89
2307,PID2306,2021/11/6 4:05,28,2023/10/8 11:42,74
2308,PID2307,2022/12/2 19:53,36,2022/8/16 17:15,27
2309,PID2308,2022/7/1 9:49,50,2021/4/11 17:06,33
2310,PID2309,2022/12/19 11:07,80,2022/11/9 18:01,98
2311,PID2310,2023/2/15 4:56,57,2020/12/16 1:40,78
2312,PID2311,2022/2/5 16:09,77,2020/7/2 6:43,6
2313,PID2312,2020/9/21 2:05,24,2022/11/30 21:45,95
2314,PID2313,2022/5/19 13:48,76,2023/1/11 8:34,73
2315,PID2314,2021/5/11 21:44,44,2021/2/28 7:32,29
2316,PID2315,2022/3/8 2:20,72,2022/7/2 13:07,94
2317,PID2316,2022/6/24 21:36,71,2023/7/2 23:16,15
2318,PID2317,2023/7/30 22:13,71,2022/12/30 22:27,60
2319,PID2318,2023/1/1 9:44,59,2020/3/26 12:21,12
2320,PID2319,2023/9/29 10:24,18,2022/11/15 6:37,29
2321,PID2320,2022/10/2 19:40,86,2023/7/2 19:54,42
2322,PID2321,2022/7/28 14:28,91,2022/6/21 9:20,12
2323,PID2322,2023/2/28 1:51,13,2023/2/12 10:24,4
2324,PID2323,2022/1/10 3:44,19,2020/4/10 12:41,100
2325,PID2324,2020/1/14 9:58,17,2023/2/10 17:53,68
2326,PID2325,2023/2/20 22:21,70,2023/7/2 13:38,7
2327,PID2326,2022/9/28 13:29,41,2020/10/1 15:50,74
2328,PID2327,2020/2/19 11:06,21,2023/11/22 1:15,100
2329,PID2328,2020/9/18 20:18,20,2020/5/25 16:49,49
2330,PID2329,2020/10/20 18:14,100,2020/5/10 3:06,55
2331,PID2330,2021/11/7 1:34,59,2021/8/2 11:10,25
2332,PID2331,2023/12/2 15:39,92,2021/10/30 5:20,80
2333,PID2332,2023/2/25 3:50,69,2023/1/21 13:03,68
2334,PID2333,2021/10/27 23:07,23,2022/7/7 3:41,68
2335,PID2334,2023/4/23 15:11,13,2023/5/1 13:35,8
2336,PID2335,2022/3/11 9:22,93,2022/12/23 23:17,23
2337,PID2336,2020/2/8 5:04,89,2022/7/29 22:56,26
2338,PID2337,2023/1/2 10:35,92,2022/10/28 15:40,94
2339,PID2338,2023/9/14 9:20,77,2022/11/12 4:13,35
2340,PID2339,2021/11/6 14:14,46,2020/4/20 7:05,9
2341,PID2340,2021/4/20 18:46,73,2023/7/8 14:41,63
2342,PID2341,2023/3/26 22:36,71,2021/4/17 20:59,11
2343,PID2342,2022/9/30 23:40,18,2023/12/17 15:17,100
2344,PID2343,2020/6/8 7:15,63,2020/5/28 10:18,85
2345,PID2344,2022/2/15 12:09,36,2023/12/7 23:28,74
2346,PID2345,2020/1/5 2:29,4,2021/3/22 11:30,53
2347,PID2346,2022/3/16 7:21,38,2023/2/25 4:28,97
2348,PID2347,2023/6/8 19:38,39,2023/1/3 10:58,56
2349,PID2348,2023/10/3 18:22,30,2021/1/9 1:49,43
2350,PID2349,2022/2/11 21:43,62,2020/9/27 4:51,73
2351,PID2350,2023/3/9 2:21,55,2021/7/7 21:52,34
2352,PID2351,2021/12/19 3:34,19,2022/5/15 3:51,10
2353,PID2352,2021/1/24 7:47,31,2021/8/3 17:20,32
2354,PID2353,2020/2/3 0:07,29,2023/4/3 17:37,97
2355,PID2354,2020/6/7 14:07,17,2022/11/17 23:14,75
2356,PID2355,2023/10/13 19:21,11,2020/8/7 23:58,88
2357,PID2356,2020/5/12 9:12,64,2022/12/21 18:47,64
2358,PID2357,2022/11/6 12:41,30,2023/8/14 15:53,85
2359,PID2358,2020/8/1 20:00,45,2021/11/28 20:25,21
2360,PID2359,2020/4/4 22:43,14,2020/8/30 22:05,80
2361,PID2360,2021/6/20 12:34,13,2023/9/8 21:34,45
2362,PID2361,2022/4/30 11:53,75,2020/6/23 9:53,51
2363,PID2362,2023/1/19 6:15,26,2020/3/14 6:34,45
2364,PID2363,2022/10/24 2:17,30,2020/1/11 3:04,76
2365,PID2364,2020/1/16 16:44,16,2023/3/28 4:31,4
2366,PID2365,2021/7/9 12:54,5,2021/8/9 0:02,43
2367,PID2366,2022/12/18 0:47,95,2021/4/30 12:15,46
2368,PID2367,2020/12/28 21:51,35,2023/8/23 9:42,87
2369,PID2368,2022/7/8 9:45,36,2020/4/17 7:08,79
